intent,pattern,response_type,is_master,response
nib_info,Pengusaha kecil mau punya NIB syaratnya apa saja?,static,false,"{""type"": ""text"", ""body"": ""Untuk membuat Nomor Induk Berusaha (NIB) di Kabupaten Tegal, Anda dapat mendaftar secara mandiri melalui sistem **OSS RBA** di situs **oss.go.id**. 📱💻 **Syarat utama:** NIK KTP, Email aktif, dan Data usaha. NIB ini gratis dan berlaku sebagai identitas tunggal pelaku usaha (TDP, IUI, dll). Jika butuh pendampingan, Anda bisa mengunjungi loket DPMPTSP di MPP Datya Dahayu.  ✨""}"
nib_info,"NIB itu apa sih dan cara buatnya gimana buat orang awam?""",static,false,"{""type"": ""text"", ""body"": ""Untuk membuat Nomor Induk Berusaha (NIB) di Kabupaten Tegal, Anda dapat mendaftar secara mandiri melalui sistem **OSS RBA** di situs **oss.go.id**. 📱💻 **Syarat utama:** NIK KTP, Email aktif, dan Data usaha. NIB ini gratis dan berlaku sebagai identitas tunggal pelaku usaha (TDP, IUI, dll). Jika butuh pendampingan, Anda bisa mengunjungi loket DPMPTSP di MPP Datya Dahayu.  ✨""}"
itr_info,apa itu itr tegal,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,syarat izin tata ruang slawi,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,cara daftar itr sicantik,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,lokasi urus itr tegal,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,biaya izin informasi tata ruang,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,prosedur itr mpp tegal,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,dokumen permohonan itr,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,apa fungsi itr,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,cek tata ruang kabupaten tegal,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
itr_info,syarat pbg itr,static,false,"{""type"": ""text"", ""body"": ""ITR (Informasi Tata Ruang) adalah dokumen informasi geografis untuk perencanaan penggunaan lahan. 🗺️🏗️ **Cara Urus:** * **Online:** via *www.sicantik.go.id* * **Offline:** Loket DPUPR di MPP Datya Dahayu (Senin-Jumat, 09.00-14.00 WIB). **Syarat Utama:** KTP, Bukti Legalitas Lahan (Sertifikat/PDF), Gambar Bidang, dan Surat Permohonan. Layanan ini penting sebagai syarat PBG (IMB) atau PTP. ✨""}"
sls_info,apa itu sls tegal,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,syarat sertifikat laik sehat,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,cara urus sls rumah makan,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,sls dinas kesehatan tegal,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,pentingnya laik sehat usaha,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,sertifikat sanitasi lingkungan tegal,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,siapa yang butuh sls,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,pengertian sertifikat laik sehat,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,standar kesehatan tempat usaha,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_info,izin sanitasi makanan tegal,static,false,"{""type"": ""text"", ""body"": ""Sertifikat Laik Sehat (SLS) adalah bukti resmi bahwa tempat usaha Anda (seperti resto, hotel, atau depot air) telah memenuhi standar sanitasi dan kesehatan lingkungan. 🏥✨ Dokumen ini memastikan kebersihan bangunan, fasilitas air bersih, dan pengelolaan limbah Anda sudah aman. Pengurusan dapat dikonsultasikan melalui Dinas Kesehatan di MPP. ✨""}"
sls_syarat,tempat yang butuh sls,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,syarat buat sls tegal,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,dokumen sertifikat laik sehat,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,cara urus sls rumah makan,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,biaya sls depot air minum,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,uji lab air sls,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,rekomendasi phri sls,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,sls hotel tegal,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,masa berlaku sls,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
sls_syarat,daftar sls online,static,false,"{""type"": ""list"", ""title"": ""Sertifikat Laik Sehat (SLS) wajib dimiliki oleh usaha seperti: * 🍽️ Rumah Makan, Resto, Cafe * 🚰 Depot Air Minum (DAM) * 🏨 Hotel & Penginapan * 🎡 Tempat Hiburan & Apotek **Syarat Utama:**"", ""items"": [""Surat permohonan & Pakta Integritas (Bermaterai)"", ""Denah bangunan & Lokasi usaha"", ""Surat keterangan Puskesmas & Domisili Desa"", ""Hasil uji lab kualitas air bersih"", ""Pas foto 4x6 (Latar Merah)"", ""*Khusus DAM:* Hasil sampel kimia & bakteri."", ""*Khusus Hotel/Resto:* Rekomendasi PHRI. ✨""]}"
nib_manfaat,manfaat nib tegal,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_manfaat,fungsi nomor induk berusaha,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_manfaat,keuntungan punya nib,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_manfaat,nib buat apa saja,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_manfaat,legalitas usaha nib,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_manfaat,akses perbankan nib,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
