intent,pattern,response_type,is_master,response
sop_instalasi_jaringan_intra_pemerintah_daerah,apa itu sop instalasi jaringan intra pemerintah daerah?|bagaimana prosedur sop instalasi jaringan intra pemerintah daerah?|apa syarat untuk sop instalasi jaringan intra pemerintah daerah?|dokumen apa yang dibutuhkan untuk sop instalasi jaringan intra pemerintah daerah?|berapa lama proses sop instalasi jaringan intra pemerintah daerah?|apakah sop instalasi jaringan intra pemerintah daerah bisa diajukan online?|dimana layanan sop instalasi jaringan intra pemerintah daerah dilakukan?|berapa biaya untuk sop instalasi jaringan intra pemerintah daerah?|bagaimana alur lengkap sop instalasi jaringan intra pemerintah daerah dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop instalasi jaringan intra pemerintah daerah?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi jaringan kabel adalah instalasi jaringan backbone intranet antar Organisasi Perangkat Daerah (OPD), jaringan Local Area Network (LAN), serta jaringan backup.\n\n🎯 Tujuan\nPedoman dalam melakukan instalasi jaringan dengan media kabel di lingkungan Pemerintah Kabupaten Tegal.\n\n👥 Pihak yang Terlibat\n1. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK.\n\n📎 Dokumen Pendamping\na. Topologi jaringan.\nb. Laporan hasil instalasi.\n\n📋 Tahap Pelaksanaan\n1. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK membuat (jika belum ada) dan/atau menyesuaikan topologi jaringan (jika sudah ada).\n2. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK membuat kalkulasi kebutuhan kabel, konektor, dan perangkat lainnya.\n3. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK melakukan instalasi kabel dan perangkat jaringan sesuai topologi yang telah dibuat.\n4. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK melakukan konfigurasi routing pada perangkat Organisasi Perangkat Daerah.\n5. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK melakukan konfigurasi alamat IP pada perangkat akhir OPD (komputer, laptop, dan sebagainya).\n6. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK melakukan pengamanan terhadap jaringan kabel baik secara fisik maupun secara logikal.\n7. Petugas Pengelola JIPD Kabupaten Tegal dan/atau penyedia jasa jaringan TIK melakukan pengujian terhadap jaringan yang terpasang dan membuat laporan hasil instalasi.\n8. Kepala OPD yang membidangi TIK membuat laporan hasil instalasi yang berisi tahapan, kendala, serta hasil pengujian jaringan yang terpasang.""}"
sop_pemeliharaan_rutin_jipd_kabupaten_tegal,apa itu sop pemeliharaan rutin JIPD kabupaten tegal?|bagaimana prosedur sop pemeliharaan rutin JIPD kabupaten tegal?|apa syarat untuk sop pemeliharaan rutin JIPD kabupaten tegal?|dokumen apa yang dibutuhkan untuk sop pemeliharaan rutin JIPD kabupaten tegal?|berapa lama proses sop pemeliharaan rutin JIPD kabupaten tegal?|apakah sop pemeliharaan rutin JIPD kabupaten tegal bisa diajukan online?|dimana layanan sop pemeliharaan rutin JIPD kabupaten tegal dilakukan?|berapa biaya untuk sop pemeliharaan rutin JIPD kabupaten tegal?|bagaimana alur lengkap sop pemeliharaan rutin JIPD kabupaten tegal dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop pemeliharaan rutin JIPD kabupaten tegal?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari pemeliharaan jaringan rutin intra adalah kegiatan untuk menjaga kinerja jaringan agar selalu optimal dengan perbaikan maupun peningkatan.\n\n🎯 Tujuan\nPedoman dalam melakukan pemeliharaan JIPD Kabupaten Tegal. Memastikan fungsionalitas JIPD agar selalu optimal.\n\n👥 Pihak yang Terlibat\n1. Penanggung jawab JIPD Kabupaten Tegal.\n2. Petugas JIPD Kabupaten Tegal.\n3. Penyedia jasa pemeliharaan jaringan TIK.\n\n📎 Dokumen Pendamping\na. Laporan hasil pemeliharaan.\n\n📋 Tahap Pelaksanaan\n1. Petugas melakukan survei secara rutin untuk mencatat traffic dan/atau anomali pada JIPD Kabupaten Tegal.\n2. Petugas melakukan analisis unjuk kerja sistem JIPD Kabupaten Tegal.\n3. Jika terdapat anomali, kegagalan fungsi, atau penyebab lain yang mengganggu kinerja JIPD Kabupaten Tegal, petugas membuat eskalasi dan rencana penanganan masalah.\n4. Petugas JIPD Kabupaten Tegal berkoordinasi dengan penanggung jawab JIPD terkait hasil analisis.\n5. Penanggung jawab berkomunikasi dengan penyedia jasa pemeliharaan jaringan TIK untuk eksekusi perbaikan sesuai dengan rencana yang telah dibuat.\n6. Penyedia jasa melakukan perbaikan JIPD sesuai dengan rencana yang telah dibuat.\n7. Penyedia jasa membuat laporan hasil pemeliharaan JIPD Kabupaten Tegal.\n8. Petugas JIPD melakukan validasi hasil penanganan masalah.""}"
sop_pemeliharaan_insidental_jaringan_intra,apa itu sop pemeliharaan insidental jaringan intra?|bagaimana prosedur sop pemeliharaan insidental jaringan intra?|apa syarat untuk sop pemeliharaan insidental jaringan intra?|dokumen apa yang dibutuhkan untuk sop pemeliharaan insidental jaringan intra?|berapa lama proses sop pemeliharaan insidental jaringan intra?|apakah sop pemeliharaan insidental jaringan intra bisa diajukan online?|dimana layanan sop pemeliharaan insidental jaringan intra dilakukan?|berapa biaya untuk sop pemeliharaan insidental jaringan intra?|bagaimana alur lengkap sop pemeliharaan insidental jaringan intra dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop pemeliharaan insidental jaringan intra?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari pemeliharaan jaringan insidental intra adalah kegiatan untuk melakukan mitigasi, analisis, serta perbaikan sistem JIPD untuk menjaga ketersediaan serta performa JIPD Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan pemeliharaan JIPD Kabupaten Tegal. Memastikan fungsionalitas JIPD agar selalu optimal.\n\n👥 Pihak yang Terlibat\n1. Penanggung jawab JIPD Kabupaten Tegal.\n2. Petugas JIPD Kabupaten Tegal.\n3. OPD.\n4. Penyedia jasa pemeliharaan jaringan TIK.\n\n📎 Dokumen Pendamping\na. Surat permohonan perbaikan.\nb. Laporan hasil perbaikan.\n\n📋 Tahap Pelaksanaan\n1. OPD mengirimkan surat permohonan perbaikan JIPD.\n2. Petugas melakukan analisis insiden JIPD Kabupaten Tegal.\n3. Jika terdapat anomali, kegagalan fungsi, atau penyebab lain yang mengganggu kinerja JIPD Kabupaten Tegal, petugas membuat eskalasi dan rencana penanganan masalah.\n4. Petugas JIPD Kabupaten Tegal berkoordinasi dengan penanggung jawab JIPD terkait hasil analisis.\n5. Penanggung jawab berkomunikasi dengan penyedia jasa pemeliharaan jaringan TIK untuk eksekusi perbaikan sesuai dengan rencana yang telah dibuat.\n6. Penyedia jasa melakukan perbaikan JIPD sesuai dengan rencana yang telah dibuat.\n7. Penyedia jasa membuat laporan hasil pemeliharaan JIPD Kabupaten Tegal.\n8. Petugas JIPD melakukan validasi hasil penanganan masalah.""}"
sop_pra_instalasi_perangkat_keras,apa itu sop pra instalasi perangkat keras?|bagaimana prosedur sop pra instalasi perangkat keras?|apa syarat untuk sop pra instalasi perangkat keras?|dokumen apa yang dibutuhkan untuk sop pra instalasi perangkat keras?|berapa lama proses sop pra instalasi perangkat keras?|apakah sop pra instalasi perangkat keras bisa diajukan online?|dimana layanan sop pra instalasi perangkat keras dilakukan?|berapa biaya untuk sop pra instalasi perangkat keras?|bagaimana alur lengkap sop pra instalasi perangkat keras dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop pra instalasi perangkat keras?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan pra instalasi adalah persiapan pemasangan perangkat keras baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nTujuan dari SOP ini adalah menjadi Pedoman dalam melakukan pra instalasi perangkat keras baru pada pusat data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n\n📎 Dokumen Pendamping\na. Tidak ada\n\n📋 Tahap Pelaksanaan\n1. Petugas menyimpan perangkat keras baru pada area loading dock.\n2. Petugas memindahkan perangkat keras dari loading dock ke staging area sesaat sebelum dilakukan pemasangan pada server farm.\n3. Petugas membuka kemasan (dus/plastik/peti) yang membungkus perangkat keras serta memeriksa keutuhan dan kelengkapan perangkat.""}"
sop_instalasi_perangkat_keras,apa itu sop instalasi perangkat keras?|bagaimana prosedur sop instalasi perangkat keras?|apa syarat untuk sop instalasi perangkat keras?|dokumen apa yang dibutuhkan untuk sop instalasi perangkat keras?|berapa lama proses sop instalasi perangkat keras?|apakah sop instalasi perangkat keras bisa diajukan online?|dimana layanan sop instalasi perangkat keras dilakukan?|berapa biaya untuk sop instalasi perangkat keras?|bagaimana alur lengkap sop instalasi perangkat keras dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop instalasi perangkat keras?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan perangkat keras baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nProsedur Standar Operasional Pusat Data Kab.Tegal Pedoman dalam memasang perangkat keras baru pada pusat data Memastikan perangkat keras yang dipasang dapat berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Buku daftar perangkat Pusat Data\nb. Dokumentasi skema jaringan Pusat Data\nc. Laporan hasil instalasi\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat keras di pusat data.\n2. Petugas memastikan ketersediaan sumber daya pada Pusat Data (catu daya, slot pada rack, jaringan fisik dan pengalamatan ip).\n3. Jika tidak tersedia sumber daya yang cukup pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n4. Jika tersedia sumber daya, petugas melakukan pencatatan terhadap perangkat keras yang akan dipasang di Pusat Data pada buku perangkat pusat data berisi id perangkat, nama perangkat, fungsi perangkat dan keterangan .\n5. Petugas melakukan instalasi perangkat keras pada Pusat Data dan dapat didampingi oleh vendor jika diperlukan.\n6. Petugas memberi label pada perangkat keras dan menambahkan perangkat tersebut pada dokumentasi skema jaringan yang sudah ada.\n7. Petugas membuat laporan hasil instalasi perangkat keras pada penanggung jawab Pusat Data.""}"
sop_instalasi_perangkat_lunak,apa itu sop instalasi perangkat lunak?|bagaimana prosedur sop instalasi perangkat lunak?|apa syarat untuk sop instalasi perangkat lunak?|dokumen apa yang dibutuhkan untuk sop instalasi perangkat lunak?|berapa lama proses sop instalasi perangkat lunak?|apakah sop instalasi perangkat lunak bisa diajukan online?|dimana layanan sop instalasi perangkat lunak dilakukan?|berapa biaya untuk sop instalasi perangkat lunak?|bagaimana alur lengkap sop instalasi perangkat lunak dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop instalasi perangkat lunak?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang sistem operasi dan perangkat lunak pendukung perangkat Pusat Data Memastikan ketersediaan spesifikasi yang dibutuhkan perangkat lunak Memastikan perangkat lunak yang dipasang dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah :\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n4. Vendor/suplier/rekanan (jika diperlukan)\n\n📎 Dokumen Pendamping\na. Daftar perangkat lunak Pusat data\nb. Laporan instalasi perangkat lunak\n\n📋 Tahap Pelaksanaan\n1. Penanggung jawab Pusat Data memberi perintah kepada petugas untuk melakukan instalasi perangkat lunak di pusat data.\n2. Petugas melakukan analisis kebutuhan (user requirement) spesifikasi environment yang diperlukan perangkat lunak.\n3. Petugas memastikan ketersediaan environment sesuai spesifikasi yang dibutuhkan perangkat lunak pada pusat data.\n4. Jika tidak tersedia environment sesuai spesifikasi pada pusat data, petugas membuat laporan kepada penanggung jawab Pusat Data atas hal tersebut dan instalasi ditunda.\n5. Jika tersedia environment sesuai spesifikasi, petugas melakukan instalasi pada Pusat Data jika source code diserahkan pada diskominfo.\n6. Dalam hal instalasi perangkat lunak menggunakan metode remot, vendor/suplier/rekanan dapat melakukan instalasi pada lingkungan Pusat Data secara langsung.\n7. Petugas melakukan pencatatan pada daftar perangkat lunak Pusat Data.\n8. Petugas membuat laporan hasil instalasi perangkat lunak kepada penanggung jawab Pusat Data.""}"
sop_instalasi_sarana_pendukung_pusat_data,apa itu sop instalasi sarana pendukung pusat data?|bagaimana prosedur sop instalasi sarana pendukung pusat data?|apa syarat untuk sop instalasi sarana pendukung pusat data?|dokumen apa yang dibutuhkan untuk sop instalasi sarana pendukung pusat data?|berapa lama proses sop instalasi sarana pendukung pusat data?|apakah sop instalasi sarana pendukung pusat data bisa diajukan online?|dimana layanan sop instalasi sarana pendukung pusat data dilakukan?|berapa biaya untuk sop instalasi sarana pendukung pusat data?|bagaimana alur lengkap sop instalasi sarana pendukung pusat data dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop instalasi sarana pendukung pusat data?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari kegiatan instalasi adalah pemasangan sarana pendukung (catu daya, pengatur dan pengukur pendingin ruangan, pengatur dan pengukur kelembaban, deteksi dan pemadam kebakaran, cctv, finger/face lock, lampu, dll) baru pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasang prasarana baru pada pusat data Memastikan ketersediaan layanan Pusat Data pada saat instalasi Memastikan sarana yang dipasang dapat berfungsi dengan baik 3 Pihak yang Terlibat Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah : Pimpinan Diskominfo Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal Vendor/suplier/rekanan 4 Dokumen Pendamping Buku daftar perangkat Pusat Data Berita acara pemasangan prasarana 5 Tahap Pelaksanaan Petugas berkoordinasi dengan vendor/suplier/rekanan mengenai rencana pemasangan sarana (jadwal, estimasi waktu dan dampak pemasangan) Petugas melaporkan hasil koordinasi kepada penanggung jawab Pusat Data. Penanggung jawab Pusat Data melaporkan rencana pemasangan sarana pada pimpinan disertai jadwal, estimasi waktu dan dampak pemasangan Pimpinan membuat surat edaran kepada OPD perihal gangguan layanan yang akan terjadi pada saat instalasi sarana jika instalasi tersebut berdampak pada layanan Pusat Data Vendor/suplier/rekanan melakukan instalasi sarana dengan didampingi oleh petugas. Petugas membuat berita acara pemasangan sarana yang ditandatangani oleh vendor/suplier/rekanan dan diketahui penanggung jawab Pusat Data. Petugas melakukan pencatatan prasarana pada buku daftar perangkat Pusat Data.""}"
sop_akses_fisik_vendor,apa itu sop akses fisik vendor?|bagaimana prosedur sop akses fisik vendor?|apa syarat untuk sop akses fisik vendor?|dokumen apa yang dibutuhkan untuk sop akses fisik vendor?|berapa lama proses sop akses fisik vendor?|apakah sop akses fisik vendor bisa diajukan online?|dimana layanan sop akses fisik vendor dilakukan?|berapa biaya untuk sop akses fisik vendor?|bagaimana alur lengkap sop akses fisik vendor dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_petugas,apa itu sop akses fisik petugas?|bagaimana prosedur sop akses fisik petugas?|apa syarat untuk sop akses fisik petugas?|dokumen apa yang dibutuhkan untuk sop akses fisik petugas?|berapa lama proses sop akses fisik petugas?|apakah sop akses fisik petugas bisa diajukan online?|dimana layanan sop akses fisik petugas dilakukan?|berapa biaya untuk sop akses fisik petugas?|bagaimana alur lengkap sop akses fisik petugas dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop akses fisik petugas?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik petugas Pusat Data adalah akses masuk petugas pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Petugas yang akan memasuki Pusat Data perlu memiliki alasan yang jelas dan menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n2. Petugas memasuki ruang Pusat Data dengan melakukan autentifikasi terlebih dahulu melalui pemindaian wajah dan/atau sidik jari untuk membuka pintu.\n3. Petugas melaksanakan kegiatan sebagaimana mestinya dan dilarang untuk makan, minum, merokok, tidur, bermain gadget, dan menggunakan alas kaki di dalam ruang Pusat Data.\n4. Petugas keluar dari ruang Pusat Data dan memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n5. Petugas mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data.""}"
sop_akses_fisik_tamu,apa itu sop akses fisik tamu?|bagaimana prosedur sop akses fisik tamu?|apa syarat untuk sop akses fisik tamu?|dokumen apa yang dibutuhkan untuk sop akses fisik tamu?|berapa lama proses sop akses fisik tamu?|apakah sop akses fisik tamu bisa diajukan online?|dimana layanan sop akses fisik tamu dilakukan?|berapa biaya untuk sop akses fisik tamu?|bagaimana alur lengkap sop akses fisik tamu dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop akses fisik tamu?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik tamu Pusat Data adalah akses masuk tamu pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Tamu (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Tamu yang akan memasuki Pusat Data wajib mengajukan permohonan izin terlebih dahulu kepada penanggung jawab Pusat Data dengan menyertakan alasan yang jelas dan dapat diterima.\n2. Tamu yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) serta gadget kepada petugas atau penanggung jawab Pusat Data.\n3. Tamu menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n4. Tamu memasuki ruang Pusat Data dengan didampingi petugas.\n5. Tamu dalam pengawasan dan pendampingan petugas hanya diperkenankan melihat dalam ruang Pusat Data dan dilarang untuk memotret, merekam video, makan, minum, merokok, menggunakan alas kaki, dan menyentuh perangkat apa pun di dalam ruang Pusat Data.\n6. Tamu keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n7. Tamu mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data.""}"
sop_akses_remot,apa itu sop akses remot?|bagaimana prosedur sop akses remot?|apa syarat untuk sop akses remot?|dokumen apa yang dibutuhkan untuk sop akses remot?|berapa lama proses sop akses remot?|apakah sop akses remot bisa diajukan online?|dimana layanan sop akses remot dilakukan?|berapa biaya untuk sop akses remot?|bagaimana alur lengkap sop akses remot dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop akses remot?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses remot adalah akses masuk pada Pusat Data Kabupaten Tegal melalui jaringan secara digital.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data secara remot (virtual). Memastikan keamanan dan sterilitas Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Pengguna (user).\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n\n📎 Dokumen Pendamping\na. Daftar log akun remot Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Pengguna yang akan melakukan remot terhadap server pada Pusat Data melalui port tertentu (selain port 21, 53, 80, 443, dan 3306) melakukan koordinasi dengan petugas mengenai waktu masuk serta estimasi lama waktu remot.\n2. Petugas membuka port yang dikehendaki pengguna (dan rekayasa jaringan jika diperlukan) sesuai dengan waktu dan durasi yang sudah disepakati.\n3. Pengguna melakukan remot server yang dituju.\n4. Petugas menutup kembali port yang dibuka sebelumnya jika durasi akses remot pengguna sudah terpenuhi atau dapat memperpanjang durasi jika diperlukan.\n5. Petugas mencatat log remot pengguna pada daftar log akun remot Pusat Data.""}"
sop_konfigurasi_perangkat,apa itu sop konfigurasi perangkat?|bagaimana prosedur sop konfigurasi perangkat?|apa syarat untuk sop konfigurasi perangkat?|dokumen apa yang dibutuhkan untuk sop konfigurasi perangkat?|berapa lama proses sop konfigurasi perangkat?|apakah sop konfigurasi perangkat bisa diajukan online?|dimana layanan sop konfigurasi perangkat dilakukan?|berapa biaya untuk sop konfigurasi perangkat?|bagaimana alur lengkap sop konfigurasi perangkat dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop konfigurasi perangkat?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari konfigurasi perangkat adalah konfigurasi server, perangkat jaringan, dan perangkat lain pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan konfigurasi perangkat pada Pusat Data Memastikan perangkat dikonfigurasi dan berfungsi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Penanggung jawab Pusat Data\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n\n📎 Dokumen Pendamping\na. Daftar Log konfigurasi Pusat Data\nb. Dokumentasi konfigurasi\nc. Laporan hasil konfigurasi\n\n📋 Tahap Pelaksanaan\n1. Petugas yang akan melakukan konfigurasi perlu mempertimbangkan dampak dari konfigurasi yang akan diterapkan akan mengganggu layanan atau tidak.\n2. Petugas meminta izin kepada penanggung jawab jika konfigurasi yang akan diterapkan akan berdampak terhentinya (sementara) beberapa atau keseluruhan layanan.\n3. Penanggung jawab melaporkan kepada pimpinan jika layanan Pusat Data terganggu atau terhenti sementara dengan adanya konfigurasi.\n4. Petugas melakukan konfigurasi perangkat pada Pusat Data setelah mendapat izin penanggung jawab Pusat Data.\n5. Petugas melakukan uji coba konfigurasi. Jika konfigurasi gagal, maka konfigurasi tersebut dibatalkan.\n6. Petugas mencatat konfigurasi (yang berhasil saat diuji) pada daftar log konfigurasi Pusat Data yang berisi tanggal dan waktu konfigurasi, perangkat yang dikonfigurasi, substansi konfigurasi serta keterangan lain.\n7. Petugas membuat dokumentasi konfigurasi yang memuat tujuan konfigurasi, kondisi eksisting, tahapan konfigurasi serta hasil konfigurasi.\n8. Petugas membuat laporan kepada penanggung jawab disertai dokumentasi.""}"
sop_pelabelan_perangkat,apa itu sop pelabelan perangkat?|bagaimana prosedur sop pelabelan perangkat?|apa syarat untuk sop pelabelan perangkat?|dokumen apa yang dibutuhkan untuk sop pelabelan perangkat?|berapa lama proses sop pelabelan perangkat?|apakah sop pelabelan perangkat bisa diajukan online?|dimana layanan sop pelabelan perangkat dilakukan?|berapa biaya untuk sop pelabelan perangkat?|bagaimana alur lengkap sop pelabelan perangkat dari awal sampai selesai?|siapa yang bisa membantu jika ada kendala sop pelabelan perangkat?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari pelabelan perangkat adalah pelabelan server, perangkat jaringan, dan perangkat lain pada Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam melakukan pelabelan perangkat pada Pusat Data Memastikan skema perangkat terdokumentasi dengan baik\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan instalasi perangkat keras ini antara lain adalah:\n2. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal\n\n📎 Dokumen Pendamping\na. Dokumentasi skema perangkat\n\n📋 Tahap Pelaksanaan\n1. Petugas yang melakukan instalasi dan atau penggantian perangkat pada Pusat Data wajib melakukan pelabelan perangkat.\n2. Petugas memasang tag/stiker/label lainnya yang mudah dibaca yang berisi kode perangkat dan nama perangkat pada server, rack server, router, switch, NAS, modem, dan perangkat lainnya.\n3. Petugas memasang tag/label pada kabel jaringan yang terhubung ke perangkat pada 2 (dua) ujung kabel tersebut dengan kode perangkat.\n4. Petugas membuat dan atau merubah dokumentasi skema perangkat pada Pusat Data setelah pelabelan dilakukan.""}"
